^2026^|^01^|^527357^|^015^|^08^|^WA^|^4719^|^EBA^|^03^|^54^|^2^|0|14|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527357^|^015^|^08^|^WA^|^4719^|^EBC^|^03^|^54^|^2^|0|22|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6212^|^FAC^|^03^|^16^|^2^|0|28|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6212^|^FAH^|^03^|^16^|^2^|0|4|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6212^|^FAL^|^03^|^16^|^2^|0|10|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6213^|^FAC^|^03^|^16^|^2^|0|10|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6213^|^FAL^|^03^|^16^|^2^|0|1|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6214^|^FAL^|^03^|^16^|^2^|0|1296|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6215^|^FAH^|^03^|^16^|^2^|0|4|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4715^|^EBA^|^03^|^16^|^2^|0|36|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4715^|^EBB^|^03^|^16^|^2^|0|6|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4718^|^BMB^|^03^|^16^|^2^|0|3|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4719^|^EBA^|^03^|^16^|^2^|0|14|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4719^|^EBC^|^03^|^16^|^2^|0|14|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6212^|^FAC^|^04^|^51^|^2^|0|280|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6212^|^FAH^|^04^|^51^|^2^|0|4|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6212^|^FAL^|^04^|^51^|^2^|0|9|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6213^|^FAC^|^04^|^51^|^2^|0|9|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6213^|^FAE^|^04^|^51^|^2^|0|2|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6214^|^FAL^|^04^|^51^|^2^|0|6624|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6215^|^FAH^|^04^|^51^|^2^|0|4|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^WA^|^4715^|^EBA^|^04^|^51^|^2^|0|36|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^WA^|^4715^|^EBD^|^04^|^51^|^2^|0|2|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^WA^|^4718^|^BMB^|^04^|^51^|^2^|0|3|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
