^2026^|^01^|^527322^|^015^|^08^|^CD^|^6212^|^FAC^|^03^|^09^|^2^|^001^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527322^|^015^|^08^|^CD^|^6212^|^FAH^|^03^|^09^|^2^|^001^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527322^|^015^|^08^|^CD^|^6212^|^FAL^|^03^|^09^|^2^|^004^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527322^|^015^|^08^|^CD^|^6213^|^FAC^|^03^|^09^|^2^|^001^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527322^|^015^|^08^|^CD^|^6213^|^FAL^|^03^|^09^|^2^|^003^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527322^|^015^|^08^|^CD^|^6214^|^FAL^|^03^|^09^|^2^|^002^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527322^|^015^|^08^|^CD^|^6215^|^FAH^|^03^|^09^|^2^|^003^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527322^|^015^|^08^|^WA^|^4715^|^EBA^|^03^|^09^|^2^|^001^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527322^|^015^|^08^|^WA^|^4715^|^EBA^|^03^|^09^|^2^|^002^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527322^|^015^|^08^|^WA^|^4715^|^EBA^|^03^|^09^|^2^|^994^|^002^|^1^|^1^|^Operasional dan Pemeliharaan Kantor^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527322^|^015^|^08^|^WA^|^4715^|^EBB^|^03^|^09^|^2^|^004^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2025^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527322^|^015^|^08^|^WA^|^4715^|^EBD^|^03^|^09^|^2^|^Z36^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527322^|^015^|^08^|^WA^|^4718^|^BMB^|^03^|^09^|^2^|^001^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527322^|^015^|^08^|^WA^|^4718^|^BMB^|^03^|^09^|^2^|^002^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527322^|^015^|^08^|^WA^|^4719^|^EBA^|^03^|^09^|^2^|^004^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527322^|^015^|^08^|^WA^|^4719^|^EBA^|^03^|^09^|^2^|^994^|^001^|^1^|^1^|^Gaji dan Tunjangan^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527322^|^015^|^08^|^WA^|^4719^|^EBC^|^03^|^09^|^2^|^001^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^CD^|^6212^|^BMB^|^03^|^55^|^2^|^001^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2024^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^CD^|^6212^|^FAC^|^03^|^55^|^2^|^001^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^CD^|^6212^|^FAH^|^03^|^55^|^2^|^001^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^CD^|^6212^|^FAL^|^03^|^55^|^2^|^004^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^CD^|^6213^|^FAC^|^03^|^55^|^2^|^001^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^CD^|^6213^|^FAE^|^03^|^55^|^2^|^009^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2024^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^CD^|^6213^|^FAL^|^03^|^55^|^2^|^003^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^CD^|^6214^|^FAL^|^03^|^55^|^2^|^002^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^CD^|^6215^|^FAH^|^03^|^55^|^2^|^003^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^WA^|^4715^|^EBA^|^03^|^55^|^2^|^001^|^100^|^1^|^2^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^WA^|^4715^|^EBA^|^03^|^55^|^2^|^002^|^100^|^1^|^2^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^WA^|^4715^|^EBA^|^03^|^55^|^2^|^994^|^002^|^1^|^1^|^Operasional dan Pemeliharaan Kantor^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^WA^|^4715^|^EBB^|^03^|^55^|^2^|^002^|^100^|^1^|^1^|^Tidak Ada Komponen^|^10  UNIT^|0|0|0|0|^2025^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^WA^|^4715^|^EBD^|^03^|^55^|^2^|^Z36^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^WA^|^4718^|^BMB^|^03^|^55^|^2^|^002^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^WA^|^4718^|^BMB^|^03^|^55^|^2^|^001^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^WA^|^4719^|^EBA^|^03^|^55^|^2^|^994^|^001^|^1^|^1^|^Gaji dan Tunjangan^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^WA^|^4719^|^EBA^|^03^|^55^|^2^|^004^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527340^|^015^|^08^|^WA^|^4719^|^EBC^|^03^|^55^|^2^|^001^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^CD^|^6212^|^BMB^|^03^|^54^|^2^|^001^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2024^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^CD^|^6212^|^FAC^|^03^|^54^|^2^|^001^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^CD^|^6212^|^FAH^|^03^|^54^|^2^|^001^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^CD^|^6212^|^FAL^|^03^|^54^|^2^|^004^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^CD^|^6213^|^FAC^|^03^|^54^|^2^|^001^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^CD^|^6213^|^FAL^|^03^|^54^|^2^|^003^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^CD^|^6214^|^FAL^|^03^|^54^|^2^|^002^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^CD^|^6215^|^FAH^|^03^|^54^|^2^|^003^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^WA^|^4715^|^EBA^|^03^|^54^|^2^|^001^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^WA^|^4715^|^EBA^|^03^|^54^|^2^|^002^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^WA^|^4715^|^EBA^|^03^|^54^|^2^|^994^|^002^|^1^|^1^|^Operasional dan Pemeliharaan Kantor^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^WA^|^4715^|^EBD^|^03^|^54^|^2^|^Z36^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^WA^|^4718^|^BMB^|^03^|^54^|^2^|^001^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^WA^|^4718^|^BMB^|^03^|^54^|^2^|^002^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^WA^|^4719^|^EBA^|^03^|^54^|^2^|^004^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^WA^|^4719^|^EBA^|^03^|^54^|^2^|^994^|^001^|^1^|^1^|^Gaji dan Tunjangan^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527357^|^015^|^08^|^WA^|^4719^|^EBC^|^03^|^54^|^2^|^001^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6212^|^FAC^|^03^|^16^|^2^|^001^|^100^|^2^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6212^|^FAH^|^03^|^16^|^2^|^001^|^100^|^2^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6212^|^FAL^|^03^|^16^|^2^|^004^|^100^|^2^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6213^|^FAC^|^03^|^16^|^2^|^001^|^100^|^2^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6213^|^FAL^|^03^|^16^|^2^|^003^|^100^|^2^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6214^|^FAL^|^03^|^16^|^2^|^002^|^100^|^2^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6215^|^FAH^|^03^|^16^|^2^|^003^|^100^|^2^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4715^|^EBA^|^03^|^16^|^2^|^001^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4715^|^EBA^|^03^|^16^|^2^|^002^|^100^|^2^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4715^|^EBA^|^03^|^16^|^2^|^994^|^002^|^1^|^1^|^Operasional dan Pemeliharaan Kantor^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4715^|^EBB^|^03^|^16^|^2^|^002^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2025^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4718^|^BMB^|^03^|^16^|^2^|^001^|^100^|^2^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4718^|^BMB^|^03^|^16^|^2^|^002^|^100^|^2^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4719^|^EBA^|^03^|^16^|^2^|^004^|^100^|^2^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4719^|^EBA^|^03^|^16^|^2^|^994^|^001^|^1^|^1^|^Gaji dan Tunjangan^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4719^|^EBC^|^03^|^16^|^2^|^001^|^100^|^2^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6212^|^FAC^|^04^|^51^|^2^|^001^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6212^|^FAH^|^04^|^51^|^2^|^001^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6212^|^FAL^|^04^|^51^|^2^|^004^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6213^|^FAC^|^04^|^51^|^2^|^001^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6213^|^FAE^|^04^|^51^|^2^|^009^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2024^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6214^|^FAL^|^04^|^51^|^2^|^002^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6215^|^FAH^|^04^|^51^|^2^|^003^|^100^|^1^|^1^|^Tidak ada komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527399^|^015^|^08^|^WA^|^4715^|^EBA^|^04^|^51^|^2^|^001^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527399^|^015^|^08^|^WA^|^4715^|^EBA^|^04^|^51^|^2^|^002^|^100^|^1^|^1^|^Tidak Ada Komponen^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
^2026^|^01^|^527399^|^015^|^08^|^WA^|^4715^|^EBA^|^04^|^51^|^2^|^994^|^002^|^1^|^1^|^Operasional dan Pemeliharaan Kantor^|^ ^|0|0|0|0|^2023^|^^|^0^|^00^|^1^|^1^|^1^|^1^|^1^|0|0|0|0|^^|0|0
