^2026^|^01^|^527322^|^015^|^08^|^CD^|^6213^|^2^|3959000|^1^|^52^|158000|331000|331000|266000|250000|429000|429000|387000|368000|354000|148000|508000|3.99|8.36|8.36|6.72|6.31|10.84|10.84|9.78|9.3|8.94|3.74|12.83|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527322^|^015^|^08^|^WA^|^4715^|^2^|685606000|^1^|^52^|15423000|46254000|56071000|62355000|68316000|111061000|49960000|50186000|55478000|51241000|48337000|70924000|2.25|6.75|8.18|9.09|9.96|16.2|7.29|7.32|8.09|7.47|7.05|10.34|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527322^|^015^|^08^|^WA^|^4718^|^2^|6664000|^1^|^52^|41000|256000|669000|669000|669000|669000|669000|669000|389000|629000|441000|894000|0.62|3.84|10.04|10.04|10.04|10.04|10.04|10.04|5.84|9.44|6.62|13.42|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527322^|^015^|^08^|^WA^|^4719^|^2^|266646000|^1^|^51^|0|23775000|24588000|18624000|23431000|19716000|20178000|19692000|21687000|21207000|21557000|52191000|0|8.92|9.22|6.98|8.79|7.39|7.57|7.39|8.13|7.95|8.08|19.57|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527322^|^015^|^08^|^WA^|^4719^|^2^|10469000|^1^|^52^|0|774000|900000|900000|900000|900000|1025000|1025000|1025000|1025000|626000|1369000|0|7.39|8.6|8.6|8.6|8.6|9.79|9.79|9.79|9.79|5.98|13.08|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527322^|^015^|^08^|^CD^|^6214^|^2^|1000000|^1^|^52^|0|0|0|0|0|125000|250000|250000|250000|125000|0|0|0|0|0|0|0|12.5|25|25|25|12.5|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527322^|^015^|^08^|^CD^|^6215^|^2^|500000|^1^|^52^|0|0|0|0|0|0|125000|125000|125000|125000|0|0|0|0|0|0|0|0|25|25|25|25|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527340^|^015^|^08^|^CD^|^6213^|^2^|4200000|^1^|^52^|0|0|390000|390000|0|2529000|0|260000|260000|360000|0|11000|0|0|9.29|9.29|0|60.21|0|6.19|6.19|8.57|0|0.26|0|0|1|1|0|1|0|1|1|1|0|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527340^|^015^|^08^|^CD^|^6214^|^2^|1000000|^1^|^52^|0|210000|0|0|0|790000|0|0|0|0|0|0|0|21|0|0|0|79|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527340^|^015^|^08^|^WA^|^4718^|^2^|5664000|^1^|^52^|1700000|0|0|0|0|0|0|0|0|3964000|0|0|30.01|0|0|0|0|0|0|0|0|69.99|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527340^|^015^|^08^|^WA^|^4719^|^2^|9446000|^1^|^52^|60000|0|0|0|6330000|1308000|0|440000|0|0|1308000|0|0.64|0|0|0|67.01|13.85|0|4.66|0|0|13.85|0|1|0|0|0|1|1|0|1|0|0|1|0|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527340^|^015^|^08^|^WA^|^4719^|^2^|370141000|^1^|^51^|0|42523000|31983000|25554999|36676349|29419100|29280000|32121999|27665999|30507999|29750774|54657781|0|11.49|8.64|6.9|9.91|7.95|7.91|8.68|7.47|8.24|8.04|14.77|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527340^|^015^|^08^|^WA^|^4715^|^2^|708494000|^1^|^52^|11288598|54639726|75447183|77966585|69368853|65610850|60130000|60130000|60000000|60000000|60000000|53912205|1.59|7.71|10.65|11|9.79|9.26|8.49|8.49|8.47|8.47|8.47|7.61|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527340^|^015^|^08^|^CD^|^6212^|^2^|48806000|^1^|^52^|0|14524700|500000|4396500|0|1105000|9908800|600000|7844999|5580000|635000|3711001|0|29.76|1.02|9.01|0|2.26|20.3|1.23|16.07|11.43|1.3|7.6|0|1|1|1|0|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527340^|^015^|^08^|^WA^|^4715^|^2^|17749000|^1^|^53^|0|0|0|17749000|0|0|0|0|0|0|0|0|0|0|0|100|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527340^|^015^|^08^|^CD^|^6215^|^2^|500000|^1^|^52^|0|0|0|0|0|500000|0|0|0|0|0|0|0|0|0|0|0|100|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527357^|^015^|^08^|^CD^|^6212^|^2^|55598000|^1^|^52^|4900000|4900000|4956999|4900000|4880000|4786000|4786000|4786000|4786000|4786000|4786000|2345001|8.81|8.81|8.92|8.81|8.78|8.61|8.61|8.61|8.61|8.61|8.61|4.22|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527357^|^015^|^08^|^CD^|^6215^|^2^|490000|^1^|^52^|40000|40000|40000|40000|40000|40000|40000|40000|40000|40000|40000|50000|8.16|8.16|8.16|8.16|8.16|8.16|8.16|8.16|8.16|8.16|8.16|10.2|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527357^|^015^|^08^|^WA^|^4715^|^2^|739498000|^1^|^52^|40407367|69195369|83638565|100562098|81371101|45602101|64669101|64669101|64669107|60837000|60837000|3040090|5.46|9.36|11.31|13.6|11|6.17|8.75|8.75|8.75|8.23|8.23|0.41|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527357^|^015^|^08^|^WA^|^4719^|^2^|270060000|^1^|^51^|0|21609000|19133000|20479000|25500000|21534000|23934000|22502000|22502000|22502000|22502000|47863000|0|8|7.08|7.58|9.44|7.97|8.86|8.33|8.33|8.33|8.33|17.72|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527357^|^015^|^08^|^WA^|^4719^|^2^|11117000|^1^|^52^|971999|971999|971999|971999|971999|971999|971999|971999|971999|971999|971999|425011|8.74|8.74|8.74|8.74|8.74|8.74|8.74|8.74|8.74|8.74|8.74|3.82|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527357^|^015^|^08^|^CD^|^6214^|^2^|980000|^1^|^52^|82000|82000|82000|82000|82000|82000|82000|82000|82000|82000|82000|78000|8.37|8.37|8.37|8.37|8.37|8.37|8.37|8.37|8.37|8.37|8.37|7.96|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527357^|^015^|^08^|^WA^|^4718^|^2^|7500000|^1^|^52^|698586|698586|698586|698586|698586|698586|698586|698586|698586|282586|0|930140|9.31|9.31|9.31|9.31|9.31|9.31|9.31|9.31|9.31|3.77|0|12.4|1|1|1|1|1|1|1|1|1|1|0|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527357^|^015^|^08^|^CD^|^6213^|^2^|3342000|^1^|^52^|417873|417873|417873|417873|294508|134000|134000|134000|134000|134000|134000|572000|12.5|12.5|12.5|12.5|8.81|4.01|4.01|4.01|4.01|4.01|4.01|17.12|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4719^|^2^|8301000|^1^|^52^|947000|947000|947000|822000|822000|822000|822000|822000|822000|0|0|528000|11.41|11.41|11.41|9.9|9.9|9.9|9.9|9.9|9.9|0|0|6.36|1|1|1|1|1|1|1|1|1|0|0|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4715^|^2^|778069000|^1^|^52^|8275527|45177758|98936719|54295614|106374409|80339409|38003305|38003305|38003305|38003305|45807307|186849037|1.06|5.81|12.72|6.98|13.67|10.33|4.88|4.88|4.88|4.88|5.89|24.01|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6213^|^2^|2195000|^1^|^52^|322534|322534|222534|222534|222534|0|0|0|0|0|0|882330|14.69|14.69|10.14|10.14|10.14|0|0|0|0|0|0|40.2|1|1|1|1|1|0|0|0|0|0|0|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4715^|^2^|38790000|^1^|^53^|0|0|0|37999999|0|0|0|0|0|0|0|790001|0|0|0|97.96|0|0|0|0|0|0|0|2.04|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6215^|^2^|470000|^1^|^52^|61082|61082|61082|61082|61082|61082|61082|0|0|0|0|42426|13|13|13|13|13|13|13|0|0|0|0|9.03|1|1|1|1|1|1|1|0|0|0|0|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4719^|^2^|192047000|^1^|^51^|0|16078000|15055000|13179999|17811000|14745000|15522994|15522994|15522994|15522994|8654019|44432006|0|8.37|7.84|6.86|9.27|7.68|8.08|8.08|8.08|8.08|4.51|23.14|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6212^|^2^|51415000|^1^|^52^|3953648|3953648|3953648|3953648|2303525|1261084|1261084|1261084|1261084|1261084|1261084|25730379|7.69|7.69|7.69|7.69|4.48|2.45|2.45|2.45|2.45|2.45|2.45|50.04|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4718^|^2^|6782000|^1^|^52^|615586|615586|615586|615586|615586|615586|615586|615586|615586|333000|670000|238726|9.08|9.08|9.08|9.08|9.08|9.08|9.08|9.08|9.08|4.91|9.88|3.52|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6214^|^2^|940000|^1^|^52^|250000|250000|250000|190000|0|0|0|0|0|0|0|0|26.6|26.6|26.6|20.21|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^WA^|^4719^|^2^|429644000|^1^|^51^|0|30610000|25254000|25959000|33032000|26072000|43237236|41014999|42202997|39266704|41014999|81980065|0|7.12|5.88|6.04|7.69|6.07|10.06|9.55|9.82|9.14|9.55|19.08|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6213^|^2^|2379000|^1^|^52^|0|0|0|2000000|0|0|0|0|379000|0|0|0|0|0|0|84.07|0|0|0|0|15.93|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6212^|^2^|88938000|^1^|^52^|4215000|9510000|0|4350000|3465000|15545000|3765000|14799000|3465000|16039000|3465000|10320000|4.74|10.69|0|4.89|3.9|17.48|4.23|16.64|3.9|18.03|3.9|11.6|1|1|0|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6215^|^2^|1263000|^1^|^52^|450000|0|0|0|300000|0|300000|0|0|150000|0|63000|35.63|0|0|0|23.75|0|23.75|0|0|11.88|0|4.99|1|0|0|0|1|0|1|0|0|1|0|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^WA^|^4715^|^2^|644783000|^1^|^52^|9996143|42558047|59780650|76768423|77809144|67736061|39228280|39104280|48830507|48636620|49688227|84646618|1.55|6.6|9.27|11.91|12.07|10.51|6.08|6.06|7.57|7.54|7.71|13.13|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^CD^|^6214^|^2^|2000000|^1^|^52^|0|183600|0|680000|0|0|500000|136400|0|500000|0|0|0|9.18|0|34|0|0|25|6.82|0|25|0|0|0|1|0|1|0|0|1|1|0|1|0|0|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^WA^|^4718^|^2^|8664000|^1^|^52^|919000|400000|0|219000|619000|219000|619000|219000|619000|583000|219000|4029000|10.61|4.62|0|2.53|7.14|2.53|7.14|2.53|7.14|6.73|2.53|46.5|1|1|0|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^WA^|^4719^|^2^|11815000|^1^|^52^|0|0|0|2198689|0|0|1621948|0|1440648|0|2526275|4027440|0|0|0|18.61|0|0|13.73|0|12.19|0|21.38|34.09|0|0|0|1|0|0|1|0|1|0|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^CD^|^6214^|^2^|1000000|^1^|^52^|0|90908|90908|90908|90908|90908|90908|90908|90908|90908|90914|90914|0|9.09|9.09|9.09|9.09|9.09|9.09|9.09|9.09|9.09|9.09|9.09|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^WA^|^4719^|^2^|9935000|^1^|^52^|41660|379333|41660|41660|41660|8491020|41660|41660|351954|41660|379333|41740|0.42|3.82|0.42|0.42|0.42|85.47|0.42|0.42|3.54|0.42|3.82|0.42|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^CD^|^6212^|^2^|63035000|^1^|^52^|850000|7368536|0|10838234|12722572|5301948|3657236|3622579|3516867|3930324|3622581|7604123|1.35|11.69|0|17.19|20.18|8.41|5.8|5.75|5.58|6.24|5.75|12.06|1|1|0|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^CD^|^6215^|^2^|500000|^1^|^52^|0|45454|45454|45454|45454|45454|45454|45454|45454|45454|45454|45460|0|9.09|9.09|9.09|9.09|9.09|9.09|9.09|9.09|9.09|9.09|9.09|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^WA^|^4715^|^2^|765073000|^1^|^52^|10833372|55518703|87643524|76664295|71028537|70967957|55628101|57862518|61175142|58797780|56743670|102209401|1.42|7.26|11.46|10.02|9.28|9.28|7.27|7.56|8|7.69|7.42|13.36|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^CD^|^6213^|^2^|3671000|^1^|^52^|0|384000|216000|698205|346359|834222|150975|142735|492997|319863|85644|0|0|10.46|5.88|19.02|9.44|22.72|4.11|3.89|13.43|8.71|2.33|0|0|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^WA^|^4718^|^2^|7592000|^1^|^52^|213000|2440000|577000|601000|950000|490000|250000|942000|250000|213000|453000|213000|2.81|32.14|7.6|7.92|12.51|6.45|3.29|12.41|3.29|2.81|5.97|2.81|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^WA^|^4719^|^2^|397412000|^1^|^51^|0|28480997|31343000|28999998|35800000|34200000|33540000|35771000|33540000|33694000|34194000|67849005|0|7.17|7.89|7.3|9.01|8.61|8.44|9|8.44|8.48|8.6|17.07|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^WA^|^4715^|^2^|989220000|^1^|^52^|30214964|80875273|80623877|145644869|95773752|92049844|72149144|71600608|56600605|58000605|58000605|147685854|3.05|8.18|8.15|14.72|9.68|9.31|7.29|7.24|5.72|5.86|5.86|14.93|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^CD^|^6215^|^2^|475000|^1^|^52^|0|31678|49258|49258|49258|49258|49258|49258|49258|49258|49258|0|0|6.67|10.37|10.37|10.37|10.37|10.37|10.37|10.37|10.37|10.37|0|0|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^CD^|^6212^|^2^|57256000|^1^|^52^|2344000|5425688|5425688|5425688|5425688|5425688|5425688|5425688|5425688|5425688|4505808|1575000|4.09|9.48|9.48|9.48|9.48|9.48|9.48|9.48|9.48|9.48|7.87|2.75|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^CD^|^6213^|^2^|1983000|^1^|^52^|0|130000|130000|130000|130000|130000|130000|130000|130000|130000|130000|683000|0|6.56|6.56|6.56|6.56|6.56|6.56|6.56|6.56|6.56|6.56|34.44|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^WA^|^4718^|^2^|6386000|^1^|^52^|523000|523000|523000|523000|523000|523000|523000|523000|523000|523000|523000|633000|8.19|8.19|8.19|8.19|8.19|8.19|8.19|8.19|8.19|8.19|8.19|9.91|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^WA^|^4719^|^2^|8652000|^1^|^52^|41000|904997|904997|904997|904997|904997|904997|904997|904997|904997|442027|24000|0.47|10.46|10.46|10.46|10.46|10.46|10.46|10.46|10.46|10.46|5.11|0.28|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^CD^|^6214^|^2^|950000|^1^|^52^|82000|82000|82000|82000|82000|82000|82000|82000|82000|82000|82000|48000|8.63|8.63|8.63|8.63|8.63|8.63|8.63|8.63|8.63|8.63|8.63|5.05|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^WA^|^4719^|^2^|275606000|^1^|^51^|0|23908999|28560000|26388998|25600000|29000000|22999998|22999998|22999998|22000000|22000000|29148009|0|8.68|10.36|9.57|9.29|10.52|8.35|8.35|8.35|7.98|7.98|10.58|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^CD^|^6216^|^2^|1054000|^1^|^52^|87000|87000|87000|87000|87000|87000|87000|87000|87000|87000|87000|97000|8.25|8.25|8.25|8.25|8.25|8.25|8.25|8.25|8.25|8.25|8.25|9.2|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^WA^|^4715^|^2^|1230327000|^1^|^52^|13457012|157394594|141975592|35581031|65393024|132020732|92013535|92013535|91598544|91213536|91213536|226452329|1.09|12.79|11.54|2.89|5.32|10.73|7.48|7.48|7.45|7.41|7.41|18.41|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^WA^|^4715^|^2^|380092000|^1^|^53^|0|0|0|60462188|0|319209547|0|0|0|0|0|420265|0|0|0|15.91|0|83.98|0|0|0|0|0|0.11|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^CD^|^6215^|^2^|10595000|^1^|^52^|0|4755695|1043395|969545|969545|969545|969545|917730|0|0|0|0|0|44.89|9.85|9.15|9.15|9.15|9.15|8.66|0|0|0|0|0|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^WA^|^4718^|^2^|32517000|^1^|^52^|3039497|3039497|3039497|3039497|3039497|3039497|3039497|3039497|3039497|3039497|2122030|0|9.35|9.35|9.35|9.35|9.35|9.35|9.35|9.35|9.35|9.35|6.53|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^WA^|^4719^|^2^|68428000|^1^|^52^|1555598|26649322|25245106|3271214|3271214|2927134|1555598|1555598|1555598|841618|0|0|2.27|38.95|36.89|4.78|4.78|4.28|2.27|2.27|2.27|1.23|0|0|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^WA^|^4719^|^2^|720611000|^1^|^51^|3657999|53380000|65286000|45264000|65000000|56000000|53380000|53380000|53380000|53380000|53380000|165123001|0.51|7.41|9.06|6.28|9.02|7.77|7.41|7.41|7.41|7.41|7.41|22.91|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^CD^|^6212^|^2^|63347000|^1^|^52^|5859281|5859281|5859281|34722281|4910281|4435307|573952|573952|416534|43350|43350|50150|9.25|9.25|9.25|54.81|7.75|7|0.91|0.91|0.66|0.07|0.07|0.08|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^WA^|^4722^|^2^|5537000|^1^|^52^|953094|953094|953094|953094|953094|771530|0|0|0|0|0|0|17.21|17.21|17.21|17.21|17.21|13.93|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^CD^|^6213^|^2^|211425000|^1^|^52^|1657000|21376338|21376338|21376338|21376338|21061640|19719338|19719338|17105826|11587149|11587149|23482208|0.78|10.11|10.11|10.11|10.11|9.96|9.33|9.33|8.09|5.48|5.48|11.11|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527432^|^015^|^08^|^CD^|^6214^|^2^|1000000|^1^|^52^|332000|332000|332000|0|0|0|0|0|0|0|0|4000|33.2|33.2|33.2|0|0|0|0|0|0|0|0|0.4|1|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527432^|^015^|^08^|^CD^|^6213^|^2^|1879000|^1^|^52^|203218|203218|203218|203218|203218|203218|203218|0|0|0|0|456474|10.82|10.82|10.82|10.82|10.82|10.82|10.82|0|0|0|0|24.29|1|1|1|1|1|1|1|0|0|0|0|1|0|0|0|0|^ ^|^ ^|0|0
^2026^|^01^|^527432^|^015^|^08^|^WA^|^4718^|^2^|7592000|^1^|^52^|655020|655020|655020|655020|655020|655020|655020|655020|655020|655020|416000|625800|8.63|8.63|8.63|8.63|8.63|8.63|8.63|8.63|8.63|8.63|5.48|8.24|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|^ ^|^ ^|0|0
